company,individual,role,start_date,end_date,is_current,is_leadership,littlesis_person_id,littlesis_company_id,company_matched_name
Sunoco Inc,Joseph P Krott,Comptroller,,,True,False,60143,57,"Sunoco, Inc."
Sunoco Inc,Vincent J Kelley,Senior Vice President,,,True,True,60142,57,"Sunoco, Inc."
Sunoco Inc,Michael J Thomson,Senior Vice President,2008-06-00,,,True,60141,57,"Sunoco, Inc."
Sunoco Inc,Dennis Zeleny,Senior Vice President,2009-01-00,,True,True,60139,57,"Sunoco, Inc."
Sunoco Inc,Bruce D Rubin,Vice President,2008-10-00,,,True,60140,57,"Sunoco, Inc."
Sunoco Inc,Brian P MacDonald,Chief Financial Officer,2009-08-00,,True,True,60137,57,"Sunoco, Inc."
Sunoco Inc,Brian P MacDonald,SVP,2009-08-00,,True,True,60137,57,"Sunoco, Inc."
Sunoco Inc,Thomas J Scargle,Vice President,2009-07-00,,,True,60138,57,"Sunoco, Inc."
Sunoco Inc,Anne-Marie Ainsworth,Senior Vice President,2009-11-00,,True,True,60136,57,"Sunoco, Inc."
Sunoco Inc,Stacy L Fox,SVP,2010-03-00,,True,True,60135,57,"Sunoco, Inc."
Sunoco Inc,Stacy L Fox,General Counsel,2010-03-00,,True,False,60135,57,"Sunoco, Inc."
Sunoco Inc,Chris Casciato,,2010-07-00,,True,False,60134,57,"Sunoco, Inc."
Sunoco Inc,Frederick A Henderson,Senior Vice President,2010-09-00,,True,True,1068,57,"Sunoco, Inc."
Sunoco Inc,Robert H Campbell,Chief Executive Officer,1991-00-00,2000-00-00,False,True,2966,57,"Sunoco, Inc."
Sunoco Inc,Brooke Lundquist,Lobbyist,,,,False,19287,57,"Sunoco, Inc."
Sunoco Inc,Jason Fellman,Lobbyist,,,,False,20279,57,"Sunoco, Inc."
Sunoco Inc,Albert B Knoll,Lobbyist,,,,False,20276,57,"Sunoco, Inc."
Sunoco Inc,Thomas L Wylie,Lobbyist,,,,False,20277,57,"Sunoco, Inc."
Sunoco Inc,John K Wulff,Director,2004-00-00,,True,True,1885,57,"Sunoco, Inc."
Sunoco Inc,James G Kaiser,Director,1993-00-00,,True,True,1916,57,"Sunoco, Inc."
Sunoco Inc,John P Jones III,Director,2006-00-00,,True,True,1913,57,"Sunoco, Inc."
Sunoco Inc,Ursula F Fairbairn,Director,2001-00-00,,True,True,1921,57,"Sunoco, Inc."
Sunoco Inc,Thomas W Hofmann,Senior Vice President (Chief Fin Officer),,,True,True,1927,57,"Sunoco, Inc."
Sunoco Inc,Michael H R Dingus,Senior Vice President,,,True,True,1924,57,"Sunoco, Inc."
Sunoco Inc,Bruce G Fischer,Senior Vice President,,,True,True,1923,57,"Sunoco, Inc."
Sunoco Inc,John G Drosdick,Chairman,,,True,True,1922,57,"Sunoco, Inc."
Tenneco,Robert H Maloney,Assistant Secretary,,,False,False,20036,394,Tenneco Inc.
Tenneco,Charles K Stevens III,Board member ,2020-00-00,,True,True,189420,394,Tenneco Inc.
Tenneco,Denise Gray,Board Member,2019-00-00,,True,True,346564,394,Tenneco Inc.
Tenneco,Sunghwan Cho,Board Member ,2019-00-00,,True,True,121572,394,Tenneco Inc.
Tenneco,Hari N Nair,,,,False,False,62728,394,Tenneco Inc.
Tenneco,Clifton R Wharton Jr,,,,False,False,38457,394,Tenneco Inc.
Tenneco,Mitsunobu Takeuchi,,,,False,False,62731,394,Tenneco Inc.
Tenneco,Joseph A Pomaranski,Senior Vice President,2014-11-00,,True,True,190131,394,Tenneco Inc.
Tenneco,James S Metcalf,,2014-07-00,,True,False,6934,394,Tenneco Inc.
Tenneco,Brian J Kesseler,Chief Operating Officer,2015-01-00,,True,True,119732,394,Tenneco Inc.
Tenneco,Peng Guo,Senior Vice President,2014-11-00,,True,True,190130,394,Tenneco Inc.
Tenneco,John E Kunz,Controller,2015-03-00,,True,False,190129,394,Tenneco Inc.
Tenneco,John E Kunz,Vice President,2015-03-00,,True,True,190129,394,Tenneco Inc.
Tenneco,Charles W Cramb Jr,,,,False,False,4566,394,Tenneco Inc.
Tenneco,Frank E Macher,,,,False,False,62738,394,Tenneco Inc.
Tenneco,Thomas C Freyman,,2013-01-00,,True,False,2435,394,Tenneco Inc.
Tenneco,Gregg A Bolt,Senior Vice President,2013-02-00,,True,True,120734,394,Tenneco Inc.
Tenneco,Miguel A Loya,,,,False,False,98895,394,Tenneco Inc.
Tenneco,Robert T Blakely,CFO,1981-00-00,1999-00-00,False,False,1895,394,Tenneco Inc.
Tenneco,Alain Michaelis,Senior Vice President,,,,True,62740,394,Tenneco Inc.
Tenneco,Paul T Stecko,,,,True,False,10734,394,Tenneco Inc.
Tenneco,Jane L Warner,,,,True,False,5668,394,Tenneco Inc.
Tenneco,David A Wardell,"Sr VP, Gen Csl and Corp Sec",,,True,True,62739,394,Tenneco Inc.
Tenneco,Timothy E Jackson,Senior Vice President,,,True,True,62736,394,Tenneco Inc.
Tenneco,Gregg M Sherrill,CEO,,,True,True,62737,394,Tenneco Inc.
Tenneco,Gregg M Sherrill,,,,True,False,62737,394,Tenneco Inc.
Tenneco,Richard P Schneider,S VP - Global Admin,,,True,True,62734,394,Tenneco Inc.
Tenneco,Brent J Bauer,Senior Vice President,,,True,True,62735,394,Tenneco Inc.
Tenneco,Paul D Novas,Controller,,,True,False,62733,394,Tenneco Inc.
Tenneco,Paul D Novas,Vice President,,,True,True,62733,394,Tenneco Inc.
Tenneco,Neal Yanos,Executive Vice President,,,True,True,62732,394,Tenneco Inc.
Tenneco,Kenneth R Trammell,CFO,,,True,False,62730,394,Tenneco Inc.
Tenneco,David B Price Jr,,,,True,False,62729,394,Tenneco Inc.
Tenneco,Kenneth R Trammell,Executive Vice President,,,True,True,62730,394,Tenneco Inc.
Tenneco,Hari N Nair,Executive Vice President,,,True,True,62728,394,Tenneco Inc.
Tenneco,Dennis J Letham,,,,True,False,6392,394,Tenneco Inc.
Tenneco,Roger B Porter,,,,True,False,8864,394,Tenneco Inc.
Tenneco,Michael John Charlton,Vice President,2008-12-00,,,True,62727,394,Tenneco Inc.
Tenneco,Barbara A Kluth,VP Global Human Resources,2010-04-00,,True,True,62725,394,Tenneco Inc.
Tenneco,James D Harrington,"Sr VP, Gen Csl and Corp Sec",2009-06-00,,True,True,62726,394,Tenneco Inc.
Tenneco,Josep Fornos,Senior Vice President,2010-07-00,,True,True,62724,394,Tenneco Inc.
Tenneco,Dana G Mead,"Chairman,CEO",1994-00-00,1999-00-00,False,True,1785,394,Tenneco Inc.
Tenneco,Mark A McCollum,"Vice President, Global Finance",1998-09-00,1999-11-00,False,True,3294,394,Tenneco Inc.
Tenneco,Mark A McCollum,Senior Vice President & Chief Financial Officer,1999-11-00,2003-08-00,False,True,3294,394,Tenneco Inc.
Tenneco,Theodore Austell III,Lobbyist,,,,False,26009,394,Tenneco Inc.
Tenneco,Michael J Mason,Lobbyist,,,,False,26010,394,Tenneco Inc.
Tenneco,Edward Casey,Former COO,,,,False,399845,134659,Tenneco Oil Company
Tenneco,Edward E Miller,Senior Geologist,1984-00-00,1989-00-00,False,True,206269,134659,Tenneco Oil Company
Tenneco,John G Parrish,,,,False,False,134546,134659,Tenneco Oil Company
Texaco,James Norman Hill,Board Member,,,False,True,406242,40184,Texaco
Texaco,Angela Vallot,Chief Diversity Officer ,,,False,True,172690,40184,Texaco
Texaco,Mary Jane Wilson,Enginee,1972-00-00,1979-00-00,False,False,100470,40184,Texaco
Texaco,Thomas S Williamson Jr,"Chair, Texaco Task Force on Equality and Fairness",1998-00-00,2002-00-00,,False,113473,40184,Texaco
Texaco,Christopher A. Smith,"Natura gas trading, etc",1998-00-00,,False,False,118730,40184,Texaco
Texaco,Clarence P Cazalot Jr,Vice President,1992-00-00,,,True,1626,40184,Texaco
Texaco,Bruce Appelbaum,"Vice President, Worldwide Exploration",1990-00-00,2002-00-00,False,True,105653,40184,Texaco
Texaco,John Moragne,"managed int'l exploration projects, ran offshore geologic operations",,,False,False,84195,40184,Texaco
Texaco,Clyde Michael Bandy,,1970-00-00,1997-00-00,,False,93393,40184,Texaco
Texaco,George J Batavick,comptroller,,,False,False,91828,40184,Texaco
Texaco,Michael Kostiw,,1982-00-00,,,False,83869,40184,Texaco
Texaco,Maurice F Granville,"Chairman,CEO",,,False,True,35696,40184,Texaco
Texaco,Carl Icahn,,,,,False,6634,40184,Texaco
Texaco,John S Watson,CFO,,,False,False,1056,40184,Texaco
Texaco,James Pruitt,"Vice President, Government Relations",1981-00-00,2001-00-00,False,True,17845,40184,Texaco
Texaco,William Wicker,"President, Global Business Division",2001-02-07,,,True,40267,40184,Texaco
Texaco,Ahmed A Al-Omer,President,,,True,True,176481,176480,Saudi Arabian Chevron
Texaco,Clarence P Cazalot Jr,President,1994-00-00,1998-00-00,,True,1626,115229,"Texaco Exploration And Production, Inc."
Texaco,L Paul Teague,Vice President,,1994-00-00,,True,115224,115229,"Texaco Exploration And Production, Inc."
Texaco,E.P. Taylor,Director,,,,True,421271,421274,Texaco Canada Ltd.
Texaco,Gary A Marchiori,Manager of northeast regional office,,,False,True,51531,51532,Texaco Natural Gas
Texaco,Clarence P Cazalot Jr,Chairman,1998-00-00,1999-00-00,,True,1626,105938,Texaco Ltd.
Triton Energy,Jose Luis Mbomio,community development manager,,,False,True,209571,209563,"Hess Equatorial Guinea, Inc."
Tyumen Oil,Simon Grigorievich Kukes,CEO,1998-00-00,2003-00-00,False,True,246694,246696,Tyumen Oil Company
Union Oil of California,Fred Aminzadeh,,,,False,False,139152,105804,Union Oil Company of California
Union Oil of California,Terry G Dallas,Executive Vice President,2000-00-00,2005-00-00,False,True,9592,105804,Union Oil Company of California
Union Oil of California,Terry G Dallas,Chief Financial Officer,2000-00-00,2005-00-00,False,True,9592,105804,Union Oil Company of California
Union Oil of California,Fred L Hartley,CEO,1964-00-00,,,True,105806,105804,Union Oil Company of California
Unocal Corporation,Fred Aminzadeh,,,,False,False,139152,105804,Union Oil Company of California
Unocal Corporation,Terry G Dallas,Executive Vice President,2000-00-00,2005-00-00,False,True,9592,105804,Union Oil Company of California
Unocal Corporation,Terry G Dallas,Chief Financial Officer,2000-00-00,2005-00-00,False,True,9592,105804,Union Oil Company of California
Unocal Corporation,Fred L Hartley,CEO,1964-00-00,,,True,105806,105804,Union Oil Company of California
Unocal Corporation,Frank C Hu,"Manager, project finance",,,False,True,424421,176571,Unocal Corporation
Unocal Corporation,Marina von Neumann Whitman,Director,1993-00-00,,,True,34962,176571,Unocal Corporation
Unocal Corporation,Frank C Herringer,Director,1989-00-00,2004-00-00,,True,1901,176571,Unocal Corporation
Unocal Corporation,John W Amerman,Director,1991-00-00,2004-00-00,,True,176575,176571,Unocal Corporation
Unocal Corporation,Mark A Suwyn,Independent Director,2004-02-10,,,True,8303,176571,Unocal Corporation
Unocal Corporation,Craig Arnold,Director,2004-02-10,,,True,94454,176571,Unocal Corporation
Unocal Corporation,Richard D McCormick,Independent Director,2004-02-10,,,True,1670,176571,Unocal Corporation
Unocal Corporation,John A Briffett,Comptroller,,,True,False,176572,176571,Unocal Corporation
Western States Petroleum Association,Kathleen Sgamma,President,,,True,True,104662,104576,Western Energy Alliance
Western States Petroleum Association,Kathleen Sgamma,VP of Government & Public Affairs,,,True,True,104662,104576,Western Energy Alliance
Western States Petroleum Association,Don McClure,"Member, Executive Committee",,,True,True,104554,104576,Western Energy Alliance
Western States Petroleum Association,Scott Allen Moore,"Member, Board of Directors",,,True,True,104539,104576,Western Energy Alliance
Western States Petroleum Association,Sarah Cornwell,VP of Finance & Administration,,,True,True,104667,104576,Western Energy Alliance
Western States Petroleum Association,Wendy Wollert,Membership & Events Manager,,,True,True,104666,104576,Western Energy Alliance
Western States Petroleum Association,Susan Fakharzadeh,VP of Business Development,,,True,True,104665,104576,Western Energy Alliance
Western States Petroleum Association,Ursula Rick,Regulatory Affairs Analyst,,,True,False,104664,104576,Western Energy Alliance
Western States Petroleum Association,Gina Mateo,Administrative Coordinator,,,True,False,104668,104576,Western Energy Alliance
Western States Petroleum Association,Jon Haubert,Manager of Communications,,,True,True,101160,104576,Western Energy Alliance
Western States Petroleum Association,Spencer Kimball,Manager of Government Affairs,,,True,True,104663,104576,Western Energy Alliance
Western States Petroleum Association,Mike Brunstein,Advisory Board Member,,,True,True,104661,104576,Western Energy Alliance
Western States Petroleum Association,Jeff Vaughan,Advisory Board Member,,,True,True,104659,104576,Western Energy Alliance
Western States Petroleum Association,Tom Tyree,Advisory Board Member,,,True,True,104658,104576,Western Energy Alliance
Western States Petroleum Association,Lisa Winn,Advisory Board Member,,,True,True,104660,104576,Western Energy Alliance
Western States Petroleum Association,Dick Weber,Advisory Board Member,,,True,True,104549,104576,Western Energy Alliance
Western States Petroleum Association,F David Searle,Advisory Board Member,,,True,True,18950,104576,Western Energy Alliance
Western States Petroleum Association,Geoff Solich,Advisory Board Member,,,True,True,104655,104576,Western Energy Alliance
Western States Petroleum Association,Ray Singleton,Advisory Board Member,,,True,True,104654,104576,Western Energy Alliance
Western States Petroleum Association,Jagadeesan Sethuraman,Advisory Board Member,,,True,True,104653,104576,Western Energy Alliance
Western States Petroleum Association,Stan Sprinkle,Advisory Board Member,,,True,True,104656,104576,Western Energy Alliance
Western States Petroleum Association,Mark Thompson,Advisory Board Member,,,True,True,104657,104576,Western Energy Alliance
Western States Petroleum Association,Phil Schlagel,Advisory Board Member,,,True,True,104650,104576,Western Energy Alliance
Western States Petroleum Association,Greg Reuben,Advisory Board Member,,,True,True,104649,104576,Western Energy Alliance
Western States Petroleum Association,Kimberly Rodell,Advisory Board Member,,,True,True,104648,104576,Western Energy Alliance
Western States Petroleum Association,Shawn Reed,Advisory Board Member,,,True,True,104647,104576,Western Energy Alliance
Western States Petroleum Association,Doug Rogers,Advisory Board Member,,,True,True,104561,104576,Western Energy Alliance
Western States Petroleum Association,Charles Searle,Advisory Board Member,,,True,True,104652,104576,Western Energy Alliance
Western States Petroleum Association,Katie Schroder,Advisory Board Member,,,True,True,104651,104576,Western Energy Alliance
Western States Petroleum Association,John T McDougal,Advisory Board Member,,,True,True,104643,104576,Western Energy Alliance
Western States Petroleum Association,Daria Mahoney,Advisory Board Member,,,True,True,104642,104576,Western Energy Alliance
Western States Petroleum Association,E Murphy Markham IV,Advisory Board Member,,,True,True,98265,104576,Western Energy Alliance
Western States Petroleum Association,Richard J Marcogliese,chairman,,,False,True,1277,109253,Western States Petroleum Association
Western States Petroleum Association,Lynn D Westfall,Vice Chairman ,,,False,True,60555,109253,Western States Petroleum Association
Western States Petroleum Association,Suzanne Noble,"VP, chief of staff",,,True,True,202271,109253,Western States Petroleum Association
Western States Petroleum Association,Frank Holmes,manager,,,True,True,202269,109253,Western States Petroleum Association
Western States Petroleum Association,Michael Wang,Manager,,,True,True,116865,109253,Western States Petroleum Association
Western States Petroleum Association,Gina Grey,"VP, strategic policy",,,True,True,202268,109253,Western States Petroleum Association
Western States Petroleum Association,Jodie Muller,"VP, government affairs",,,True,True,202270,109253,Western States Petroleum Association
Western States Petroleum Association,Catherine Reheis-Boyd,President,,,True,True,202266,109253,Western States Petroleum Association
Western States Petroleum Association,Todd Stevens,director,,,True,True,202267,109253,Western States Petroleum Association
Western States Petroleum Association,Barry L McMahan,director,,,True,True,58066,109253,Western States Petroleum Association
Western States Petroleum Association,Max Ocansey,director,,,True,True,202265,109253,Western States Petroleum Association
Western States Petroleum Association,Gaurdie E Banister Jr,director,,,True,True,119777,109253,Western States Petroleum Association
Western States Petroleum Association,Alan J Cabodi,director,,,True,True,202262,109253,Western States Petroleum Association
Western States Petroleum Association,Dan Romasko,director,,,True,True,202263,109253,Western States Petroleum Association
Western States Petroleum Association,Aamir Farid,director,,,True,True,202264,109253,Western States Petroleum Association
Western States Petroleum Association,Michael R Barr,director,,,True,True,15715,109253,Western States Petroleum Association
Western States Petroleum Association,Gary Yesavage,director,,,True,True,202261,109253,Western States Petroleum Association
Western States Petroleum Association,R Lane Riggs,director,,,True,True,183311,109253,Western States Petroleum Association
Western States Petroleum Association,Steve Slakey,"VP, Finance, Administration and Human Resources",,,True,True,202260,109253,Western States Petroleum Association
Western States Petroleum Association,R Tupper Hull,"VP, strategic communications",,,True,True,202259,109253,Western States Petroleum Association
Western States Petroleum Association,Jeff Pitzer,director,,,True,True,149670,109253,Western States Petroleum Association
Western States Petroleum Association,Chris Chandler,director,,,True,True,202258,109253,Western States Petroleum Association
ArcLight Capital,Daniel R Revers,Managing Director & Founder,,,True,True,64970,104723,ArcLight Capital Partners
Ares,Michael Arougheti,CEO,,,True,True,66634,134214,Ares Management LLC
Ares,Michael Lynton,,2014-01-00,,True,False,47995,134214,Ares Management LLC
Ares,Dr. Judy D. Olian,,2014-00-00,,True,False,142423,134214,Ares Management LLC
Ares,Lucas Evans,Principal,,,,False,179016,134214,Ares Management LLC
Ares,Michael Smith,Partner & Co-Head of Credit Group,,,True,True,378684,134214,Ares Management LLC
Ares,Michael Arougheti,"Director, Co-Founder, Chief Executive Officer and President",,,True,True,66634,134214,Ares Management LLC
Ares,Bobby Jindal,Operating Advisor,2017-08-00,,True,False,13362,134214,Ares Management LLC
Ares,Michael McFerran,CFO & COO ,,,True,False,277866,134214,Ares Management LLC
Ares,Antony Ressler,Executive Chairman,,,True,True,66637,134214,Ares Management LLC
Ares,Bill Walton,Chairman,1997-01-01,,True,True,74269,134214,Ares Management LLC
Ares,Bill Walton,Director,1986-00-00,2010-00-00,False,True,74269,134214,Ares Management LLC
Ares,Antony Ressler,Senior Partner,,,True,True,66637,134214,Ares Management LLC
Ares,Mitchell J Krebs,Associate,,,False,False,38714,134214,Ares Management LLC
Ares,Ann Torre Bates,,2003-00-00,,True,False,4804,134214,Ares Management LLC
Ares,Michael Arougheti,,,,True,False,66634,134214,Ares Management LLC
Ares,Frank O'Bryan,,,,True,False,66635,134214,Ares Management LLC
Ares,Robert Rosen,,,,True,False,66638,134214,Ares Management LLC
Ares,Bennett Rosenthal,founding member,,,True,False,66639,134214,Ares Management LLC
Ares,Eric Siegel,,,,True,False,66640,134214,Ares Management LLC
Ares,Guy T Steuart,Director,1994-00-00,2009-00-00,False,True,86742,134214,Ares Management LLC
Ares,Greg Penske,,,,True,False,117027,134214,Ares Management LLC
Ares,Douglas E Coltharp,Director,,2010-00-00,False,True,65223,134214,Ares Management LLC
Ares,Bennett Rosenthal,,,,True,False,66639,134214,Ares Management LLC
Ares,Michael D. Weiner,"EVP, General Counsel",,,True,True,134223,134214,Ares Management LLC
Ares,Daniel Nguyen,"EVP, CFO",,,True,True,134221,134214,Ares Management LLC
Ares,Bennett Rosenthal,Senior Partner,,,True,True,66639,134214,Ares Management LLC
